,Unnamed: 0,global_id,Caption,NameOfStation,lat,long
552,552,1774148,metro,Южная,55.6216015,37.6092995
553,553,1774149,metro,Южная,55.6233815,37.6085884
554,554,1774150,metro,Южная,55.6228155,37.6097177
555,555,1774151,metro,Чертановская,55.6410713,37.6045774
556,556,1774152,metro,Чертановская,55.641728,37.604834
557,557,1774153,metro,Чертановская,55.641913,37.605188
558,558,1774154,metro,Чертановская,55.640484,37.605497
559,559,1774155,metro,Чертановская,55.640415,37.605674
560,560,1774156,metro,Нагатинская,55.68186,37.620974
561,561,1774157,metro,Нагатинская,55.684112,37.6236051
562,562,1774158,metro,Нагатинская,55.6838692,37.623651
563,563,1774159,metro,Чеховская,55.7660404,37.6081884
564,564,1774160,metro,Чеховская,55.765875,37.607782
565,565,1774161,metro,Чеховская,55.765593,37.608125
566,566,1774165,metro,Белорусская,55.7775707,37.5821305
567,567,1774167,metro,Маяковская,55.769542,37.597155
568,568,1774170,metro,Новокузнецкая,55.742303,37.629602
569,569,1774171,metro,Измайловская,55.787619,37.779864
570,570,1774172,metro,Измайловская,55.7877293,37.7833601
571,571,1774180,metro,Речной вокзал,55.854286,37.476757
572,572,1774183,metro,Войковская,55.8196524,37.4967874
573,573,1774184,metro,Сокол,55.8054549,37.5153342
574,574,1774187,metro,Речной вокзал,55.855784,37.475765
575,575,1774190,metro,Тургеневская,55.7657457,37.6375314
576,576,1774191,metro,Сухаревская,55.77295,37.632861
577,577,1774192,metro,Сухаревская,55.773015,37.631842
578,578,1774198,metro,Ботанический сад,55.846664,37.6393029
579,579,1774199,metro,Перово,55.7506879,37.785092
580,580,1774200,metro,Новогиреево,55.752147,37.815213
581,581,1774201,metro,Новогиреево,55.7518282,37.8143874
582,582,1774202,metro,Новогиреево,55.751609,37.8188234
583,583,1774203,metro,Новогиреево,55.7513073,37.8181855
584,584,1774204,metro,Тёплый стан,55.6178525,37.5082986
585,585,1774205,metro,Тёплый стан,55.6174952,37.5078859
586,586,1774206,metro,Тёплый стан,55.6173485,37.5083041
587,587,1774207,metro,Тёплый стан,55.620127,37.5054604
588,588,1774208,metro,Коньково,55.631832,37.519068
589,589,1774209,metro,Коньково,55.6321937,37.5178067
590,590,1774210,metro,Коньково,55.6341265,37.5191636
591,591,1774211,metro,Коньково,55.6347764,37.5193886
592,592,1774212,metro,Беляево,55.64166,37.5252102
593,593,1774213,metro,Беляево,55.641667,37.52602
594,594,1774214,metro,Беляево,55.643566,37.526585
595,595,1774215,metro,Беляево,55.6436769,37.5273536
596,596,1774216,metro,Калужская,55.657582,37.541653
597,597,1774217,metro,Новые Черёмушки,55.669269,37.5539665
598,598,1774218,metro,Новые Черёмушки,55.6710722,37.5551472
599,599,1774220,metro,Октябрьская,55.729146,37.610957
600,600,1774222,metro,Калужская,55.656396,37.539267
601,601,1774223,metro,Калужская,55.656039,37.539891
602,602,1774224,metro,Калужская,55.65792,37.540724
603,603,1774225,metro,Свиблово,55.8546056,37.65118
604,604,1774226,metro,Бабушкинская,55.868448,37.663208
605,605,1774227,metro,Бабушкинская,55.8707105,37.6643751
606,606,1774228,metro,Бабушкинская,55.870572,37.665231
607,607,1774233,metro,Перово,55.750544,37.784787
608,608,1774234,metro,Новые Черёмушки,55.670868,37.555662
609,609,1774235,metro,Профсоюзная,55.6771381,37.5616571
610,610,1774236,metro,Профсоюзная,55.676938,37.562204
611,611,1774237,metro,Профсоюзная,55.6787501,37.5634052
612,612,1774238,metro,Профсоюзная,55.6785501,37.5639475
613,613,1774239,metro,Академическая,55.6870202,37.5722186
614,614,1774240,metro,Академическая,55.6868261,37.5729207
615,615,1774241,metro,Академическая,55.6887732,37.5740988
616,616,1774242,metro,Академическая,55.6885839,37.5748037
617,617,1774245,metro,Шаболовская,55.7187168,37.6078527
618,618,1774247,metro,Китай-город,55.753211,37.633601
619,619,1774248,metro,Китай-город,55.753031,37.633214
620,620,1774249,metro,Китай-город,55.7570083,37.6318543
621,621,1774257,metro,Зябликово,55.611072,37.74495
622,622,1774258,metro,Петровско-Разумовская,55.8366001,37.5752041
623,623,1774259,metro,Владыкино,55.8460782,37.5894504
624,624,1774261,metro,Отрадное,55.862508,37.603396
625,625,1774262,metro,Преображенская площадь,55.7959432,37.7136586
626,626,1774263,metro,Преображенская площадь,55.7953691,37.7139381
627,627,1774264,metro,Шипиловская,55.6200017,37.7443096
628,628,1774265,metro,Братиславская,55.6590471,37.7498276
629,629,1774266,metro,Дубровка,55.7180916,37.6769216
630,630,1774267,metro,Римская,55.746918,37.680107
631,631,1774268,metro,Чкаловская,55.7559672,37.6581527
632,632,1774270,metro,Преображенская площадь,55.7952782,37.7142113
633,633,1774271,metro,Преображенская площадь,55.796357,37.7173709
634,634,1774272,metro,Преображенская площадь,55.796439,37.717312
635,635,1774273,metro,Черкизовская,55.8027286,37.7450544
636,636,1774274,metro,Жулебино,55.6842382,37.8542378
637,637,1774275,metro,Лермонтовский проспект,55.702099,37.849848
638,638,1774276,metro,Лермонтовский проспект,55.701738,37.850545
639,639,1774278,metro,Лермонтовский проспект,55.7005819,37.8525934
640,640,1774279,metro,Отрадное,55.862289,37.604135
641,641,1774280,metro,Бибирево,55.8838921,37.6042175
642,642,1774281,metro,Бибирево,55.883398,37.604883
643,643,1774282,metro,Бибирево,55.884416,37.601348
644,644,1774283,metro,Алтуфьево,55.8969868,37.5865234
645,645,1774284,metro,Алтуфьево,55.8966671,37.5877304
646,646,1774285,metro,Алтуфьево,55.8991659,37.5878807
647,647,1774286,metro,Алтуфьево,55.8988252,37.5864325
648,648,1774294,metro,Кропоткинская,55.7458379,37.6053881
649,649,1774298,metro,Охотный ряд,55.758783,37.617952
650,650,1774302,metro,Чистые пруды,55.7648289,37.6385347
651,651,1774305,metro,Комсомольская,55.774493,37.655702
652,652,1774306,metro,Комсомольская,55.7741984,37.6558441
653,653,1774307,metro,Комсомольская,55.7762387,37.6562468
654,654,1774311,metro,Преображенская площадь,55.7963262,37.7138546
655,655,1774312,metro,Преображенская площадь,55.7962682,37.7135247
656,656,1774313,metro,Белорусская,55.777624,37.58613
657,657,1774317,metro,Комсомольская,55.7750909,37.6565984
658,658,1774319,metro,Парк культуры,55.735313,37.593328
659,659,1774323,metro,Фили,55.746817,37.513817
660,660,1774324,metro,Фили,55.746908,37.51408
661,661,1774326,metro,Александровский сад,55.7522387,37.611553
662,662,1774328,metro,Выставочная,55.748092,37.543971
663,663,1774329,metro,Выставочная,55.750071,37.542796
664,664,1774330,metro,Автозаводская,55.7064354,37.6573197
665,665,1774332,metro,Алтуфьево,55.8992238,37.5864266
666,666,1774333,metro,Алтуфьево,55.8967211,37.5865178
667,667,1774334,metro,Алтуфьево,55.8970019,37.5877138
668,668,1774335,metro,Алтуфьево,55.898762,37.5878484
669,669,1774336,metro,Аннино,55.5838306,37.5966171
670,670,1774337,metro,Александровский сад,55.7519886,37.610305
671,671,1774338,metro,Александровский сад,55.7518779,37.6123922
672,672,1774339,metro,Александровский сад,55.7525264,37.6106381
673,673,1774340,metro,Алексеевская,55.8079292,37.6385402
674,674,1774341,metro,Аннино,55.5814637,37.5962094
675,675,1774342,metro,Арбатская,55.752386,37.603279
676,676,1774343,metro,Арбатская,55.7521203,37.6016349
677,677,1774344,metro,Аэропорт,55.8004,37.53066
678,678,1774345,metro,Аэропорт,55.8010499,37.5319322
679,679,1774346,metro,Аэропорт,55.799983,37.5343722
680,680,1774347,metro,Аэропорт,55.8013396,37.5318511
681,681,1774348,metro,Бабушкинская,55.868764,37.6633714
682,682,1774349,metro,Бабушкинская,55.8704586,37.6642327
683,683,1774350,metro,Бабушкинская,55.870296,37.6650695
684,684,1774351,metro,Багратионовская,55.74366,37.497393
685,685,1774352,metro,Багратионовская,55.743873,37.498136
686,686,1774353,metro,Баррикадная,55.760671,37.581254
687,687,1774354,metro,Автозаводская,55.7085971,37.6573731
688,688,1774355,metro,Автозаводская,55.7084422,37.6582104
689,689,1774356,metro,Академическая,55.6871598,37.572374
690,690,1774357,metro,Академическая,55.6869507,37.5730611
691,691,1774358,metro,Академическая,55.6886305,37.5739375
692,692,1774359,metro,Академическая,55.6883706,37.5745675
693,693,1774360,metro,Александровский сад,55.7522365,37.6101956
694,694,1774361,metro,Алма-Атинская,55.6321187,37.7668521
695,695,1774362,metro,Лермонтовский проспект,55.699823,37.853175
696,696,1774363,metro,Лермонтовский проспект,55.699664,37.853435
697,697,1774364,metro,Кузьминки,55.705595,37.7673191
698,698,1774365,metro,Кузьминки,55.704878,37.766992
699,699,1774366,metro,Кузьминки,55.705971,37.7644433
700,700,1774367,metro,Кузьминки,55.705253,37.764105
701,701,1774368,metro,Текстильщики,55.709554,37.733535
702,702,1774369,metro,Текстильщики,55.70855,37.729033
703,703,1774371,metro,Рязанский проспект,55.717709,37.793673
704,704,1774372,metro,Волгоградский проспект,55.725542,37.685442
705,705,1774375,metro,Планерная,55.8617814,37.4359691
706,706,1774377,metro,Выхино,55.7162301,37.8178371
707,707,1774378,metro,Выхино,55.7160518,37.8170054
708,708,1774380,metro,Бауманская,55.772359,37.678778
709,709,1774381,metro,Братиславская,55.6592742,37.7496881
710,710,1774382,metro,Братиславская,55.6587008,37.7489423
711,711,1774383,metro,Авиамоторная,55.7515696,37.7164033
712,712,1774384,metro,Авиамоторная,55.7516802,37.7163711
713,713,1774385,metro,Авиамоторная,55.7519564,37.7167999
714,714,1774386,metro,Авиамоторная,55.7512426,37.7166177
715,715,1774387,metro,Авиамоторная,55.7523119,37.7170683
716,716,1774388,metro,Авиамоторная,55.7519341,37.7174791
717,717,1774389,metro,Авиамоторная,55.7509368,37.7175141
718,718,1774390,metro,Авиамоторная,55.7509721,37.717731
719,719,1774391,metro,Авиамоторная,55.7510688,37.7178218
720,720,1774392,metro,Волгоградский проспект,55.72486,37.688427
721,721,1774393,metro,Пролетарская,55.7316821,37.6640628
722,722,1774394,metro,Пролетарская,55.7315311,37.6642394
723,723,1774395,metro,Пролетарская,55.7314431,37.664315
724,724,1774399,metro,Беговая,55.7730204,37.548946
725,725,1774400,metro,Тушинская,55.8274301,37.4370025
726,726,2755484,metro,Спартак,55.8174959,37.43463
727,727,2755485,metro,Спартак,55.8175469,37.4340509
728,728,2755486,metro,Спартак,55.8171942,37.4339862
729,729,2755487,metro,Спартак,55.8171574,37.4345598
730,730,2755488,metro,Спартак,55.8195532,37.4355097
731,731,4131710,metro,Тропарёво,55.6461425,37.4735129
732,732,4131713,metro,Тропарёво,55.6465539,37.474398
733,733,4131714,metro,Тропарёво,55.6453196,37.4717578
734,734,4131715,metro,Тропарёво,55.6449484,37.4709532
735,735,4131716,metro,Тропарёво,55.6450545,37.4721169
736,736,4131717,metro,Тропарёво,55.6447182,37.4713839
737,737,4131718,metro,Тропарёво,55.64455,37.4727678
738,738,4131721,metro,Тропарёво,55.6442227,37.472059
739,739,4485043,metro,Пушкинская,55.7650181,37.6054893
740,740,4485044,metro,Пушкинская,55.7642656,37.6054464
741,741,4485045,metro,Пушкинская,55.765759,37.608766
742,742,4485046,metro,Пушкинская,55.764754,37.605901
743,743,4485047,metro,Пушкинская,55.765889,37.607881
744,744,25167550,metro,Котельники,55.6753333,37.8563054
745,745,25167617,metro,Котельники,55.6748635,37.8564195
746,746,25167669,metro,Котельники,55.674517,37.857287
747,747,25168097,metro,Котельники,55.6761333,37.8576946
748,748,25168171,metro,Котельники,55.67684,37.858087
749,749,25168277,metro,Котельники,55.6737847,37.8587337
750,750,25168320,metro,Котельники,55.6735212,37.8592766
751,751,59714991,metro,Бульвар Дмитрия Донского,55.568405,37.574941
752,752,59714994,metro,Чертановская,55.640318,37.605908
753,753,59714996,metro,Нагорная,55.672928,37.610909
754,754,59714998,metro,Тимирязевская,55.8193496,37.5762248
755,755,59715002,metro,Тимирязевская,55.818872,37.576113
756,756,59715004,metro,Марьина роща,55.793866,37.617087
757,757,59715007,metro,Дубровка,55.7178862,37.6770785
758,758,59715015,metro,Войковская,55.8179301,37.4981752
759,759,59715017,metro,Воробьёвы горы,55.7094701,37.5576425
760,760,59715019,metro,Лубянка,55.759845,37.625138
761,761,60817812,metro,Новые Черёмушки,55.6694562,37.5534261
762,762,60825992,metro,Павелецкая,55.7316865,37.6358771
763,763,60825995,metro,Киевская,55.7443435,37.567234
764,764,60825996,metro,Киевская,55.7441049,37.5669578
765,765,60825998,metro,Комсомольская,55.7773725,37.6579115
766,766,62781663,metro,Технопарк,55.692807,37.664749
767,767,62781717,metro,Технопарк,55.694716,37.66449
768,768,62781753,metro,Технопарк,55.694189,37.664115
769,769,62781780,metro,Технопарк,55.694489,37.663342
770,770,64023083,metro,Румянцево,55.632939,37.439908
771,771,64023099,metro,Румянцево,55.632964,37.443499
772,772,64601382,metro,Саларьево,55.621985,37.424599
773,773,64601385,metro,Саларьево,55.621627,37.424116
774,774,273329506,metro,Фонвизинская,55.822225,37.58941
775,775,273329508,metro,Бутырская,55.814106,37.601833
776,776,273329511,metro,Петровско-Разумовская,55.833251,37.573883
777,777,273329533,metro,Петровско-Разумовская,55.836629,37.575981
778,778,277933613,metro,Андроновка,55.746438,37.736613
779,779,278052767,metro,Андроновка,55.746034,37.737601
780,780,278052788,metro,Измайлово,55.788479,37.746192
781,781,278052796,metro,Измайлово,55.788392,37.743341
782,782,278052805,metro,Локомотив,55.803199,37.745779
783,783,278052815,metro,Локомотив,55.802735,37.745116
784,784,278052824,metro,Бульвар Рокоссовского,55.815836,37.737614
785,785,278052831,metro,Белокаменная,55.829815,37.702533
786,786,278052839,metro,Белокаменная,55.829128,37.701823
787,787,278052846,metro,Ростокино,55.839267,37.669025
788,788,278052855,metro,Ростокино,55.838983,37.668708
789,789,278052875,metro,Владыкино,55.848215,37.590832
790,790,278052884,metro,Владыкино,55.846329,37.589783
791,791,278052893,metro,Окружная,55.848466,37.572741
792,792,278052902,metro,Верхние Котлы,55.69013,37.618022
793,793,278052911,metro,ЗИЛ,55.699421,37.648603
794,794,278052918,metro,ЗИЛ,55.698447,37.650607
795,795,278052926,metro,Автозаводская,55.705366,37.662899
796,796,278052933,metro,Автозаводская,55.705993,37.660571
797,797,278052942,metro,Угрешская,55.717481,37.695995
798,798,278052950,metro,Угрешская,55.717972,37.695652
799,799,278052959,metro,Угрешская,55.718487,37.694644
800,800,278052968,metro,Новохохловская,55.724616,37.717679
801,801,278052976,metro,Новохохловская,55.724243,37.71803
802,802,278053030,metro,Дубровка,55.712016,37.67654
803,803,278053037,metro,Дубровка,55.712889,37.67554
804,804,278053044,metro,Окружная,55.848789,37.572848
805,805,278053052,metro,Лихоборы,55.846922,37.553611
806,806,278053061,metro,Лихоборы,55.848437,37.552485
807,807,278053069,metro,Балтийская,55.825623,37.493991
808,808,278053077,metro,Стрешнево,55.812629,37.488079
809,809,278053091,metro,Шелепиха,55.756268,37.525104
810,810,278053118,metro,Кутузовская,55.739566,37.534021
811,811,278053126,metro,Лужники,55.72088,37.560927
812,812,278053131,metro,Площадь Гагарина,55.706911,37.586713
813,813,278053142,metro,Крымская,55.689973,37.606426
814,814,278053150,metro,Крымская,55.690291,37.604996
815,815,278053159,metro,Верхние Котлы,55.689873,37.618185
816,816,278588211,metro,Шоссе Энтузиастов,55.758882,37.748493
817,817,278596532,metro,Шоссе Энтузиастов,55.758792,37.745428
818,818,278604450,metro,Ботанический сад,55.845864,37.639684
819,819,278612924,metro,Ботанический сад,55.845328,37.639685
820,820,278621397,metro,Хорошёво,55.776923,37.507364
821,821,278633910,metro,Деловой центр,55.747781,37.531719
822,822,278640770,metro,Деловой центр,55.747921,37.532985
823,823,278654599,metro,Площадь Гагарина,55.707035,37.586019
824,824,278661855,metro,Соколиная Гора,55.770326,37.747759
825,825,278668873,metro,Соколиная Гора,55.770252,37.748201
826,826,278675957,metro,Соколиная Гора,55.770137,37.746088
827,827,278681837,metro,Соколиная Гора,55.7699209,37.7450907
828,828,328188244,metro,Минская,55.723626,37.498177
829,829,328188245,metro,Минская,55.72346,37.497627
830,830,328188515,metro,Раменки,55.696806,37.497911
831,831,328188516,metro,Раменки,55.696361,37.49716
832,832,328188519,metro,Раменки,55.696873,37.496259
833,833,328188520,metro,Раменки,55.6971,37.496672
834,834,328188523,metro,Раменки,55.698485,37.49927
835,835,328188526,metro,Раменки,55.698797,37.499855
836,836,328188532,metro,Ломоносовский проспект,55.705405,37.513423
837,837,328188534,metro,Ломоносовский проспект,55.705872,37.512549
838,838,328188535,metro,Ломоносовский проспект,55.706777,37.514524
839,839,328188536,metro,Ломоносовский проспект,55.707613,37.518038
840,840,328188538,metro,Ломоносовский проспект,55.707311,37.517277
841,841,328188540,metro,Парк Победы,55.737099,37.515447
842,842,423632194,metro,Пушкинская,55.766041,37.604157
843,843,832654654,metro,Ховрино,55.877286,37.482345
844,844,832654656,metro,Ховрино,55.87751,37.481513
845,845,836666220,metro,Ховрино,55.879294,37.480658
846,846,851012099,metro,Петровский парк,55.792679,37.558749
847,847,851013127,metro,Петровский парк,55.792257,37.55833
848,848,851025878,metro,Петровский парк,55.790692,37.556103
849,849,851030947,metro,ЦСКА,55.785736,37.532015
850,850,851047140,metro,ЦСКА,55.787356,37.534268
851,851,851048066,metro,Хорошёвская,55.777371,37.517028
852,852,851048621,metro,Хорошёвская,55.776995,37.521915
853,853,851050946,metro,Шелепиха,55.755967,37.52441
854,854,851051483,metro,Шелепиха,55.757782,37.52323
855,855,859914522,metro,Окружная,55.844388,37.576419
856,856,859914548,metro,Окружная,55.844714,37.576221
857,857,859914553,metro,Окружная,55.847276,37.573724
858,858,859914565,metro,Верхние Лихоборы,55.854575,37.561126
859,859,859914570,metro,Верхние Лихоборы,55.857366,37.559627
860,860,859914597,metro,Верхние Лихоборы,55.857765,37.559982
861,861,859914619,metro,Верхние Лихоборы,55.857508,37.560684
862,862,859914634,metro,Селигерская,55.865397,37.548314
863,863,859914643,metro,Селигерская,55.866015,37.548062
864,864,859914656,metro,Селигерская,55.86549,37.546566
865,865,859914666,metro,Селигерская,55.865189,37.54589
866,866,886135230,metro,Мичуринский проспект,55.689594,37.483401
867,867,886135271,metro,Мичуринский проспект,55.68856,37.483989
868,868,886135291,metro,Озерная,55.671377,37.450153
869,869,886135317,metro,Озерная,55.671623,37.450714
870,870,886135393,metro,Озерная,55.670665,37.451291
871,871,886135443,metro,Озерная,55.670413,37.447595
872,872,886135457,metro,Говорово,55.65934,37.41877
873,873,886135472,metro,Говорово,55.659355,37.417912
874,874,886135482,metro,Говорово,55.659361,37.415686
875,875,886135498,metro,Говорово,55.659387,37.416347
876,876,886135518,metro,Солнцево,55.650061,37.391905
877,877,886135534,metro,Солнцево,55.648598,37.389874
878,878,886135571,metro,Солнцево,55.648455,37.390365
879,879,886135588,metro,Боровское шоссе,55.648399,37.371789
880,880,886135614,metro,Боровское шоссе,55.647142,37.368589
881,881,886135618,metro,Новопеределкино,55.640613,37.356337
882,882,886135644,metro,Новопеределкино,55.640068,37.356265
883,883,886135664,metro,Новопеределкино,55.638905,37.35345
884,884,886135675,metro,Новопеределкино,55.638629,37.35396
885,885,886135690,metro,Рассказовка,55.634202,37.334769
886,886,886135701,metro,Рассказовка,55.634309,37.335603
887,887,886135715,metro,Рассказовка,55.634466,37.33659
888,888,886135751,metro,Рассказовка,55.633872,37.332704
889,889,886135788,metro,Рассказовка,55.633998,37.333584
890,890,904474390,metro,Беломорская,55.865217,37.475089
891,891,904474391,metro,Беломорская,55.865504,37.47621
892,892,906044451,metro,Зорге,55.789005,37.50252
893,893,906044607,metro,Зорге,55.789452,37.507018
894,894,906044609,metro,Панфиловская,55.797227,37.498397
895,895,906044634,metro,Панфиловская,55.798441,37.499876
896,896,906044635,metro,Коптево,55.840923,37.520884
897,897,906044636,metro,Коптево,55.839702,37.522684
898,898,906044651,metro,Савеловская,55.794205,37.588813
899,899,906044703,metro,Савёловская,55.794021,37.589725
900,900,929924145,metro,Лухмановская,55.709424,37.896188
901,901,929924163,metro,Лухмановская,55.709702,37.896687
902,902,929924185,metro,Лухмановская,55.709642,37.897175
903,903,929925061,metro,Лухмановская,55.708211,37.902522
904,904,929926594,metro,Некрасовка,55.702648,37.929124
905,905,929926979,metro,Некрасовка,55.703822,37.924331
906,906,929927037,metro,Некрасовка,55.704604,37.925329
907,907,929927050,metro,Некрасовка,55.70193,37.930519
908,908,929929844,metro,Некрасовка,55.701667,37.930165
909,909,929929871,metro,Некрасовка,55.702406,37.928711
910,910,929929894,metro,Некрасовка,55.703801,37.926917
911,911,929929920,metro,Некрасовка,55.703486,37.926477
912,912,929930292,metro,Некрасовка,55.703153,37.925678
913,913,929930849,metro,Некрасовка,55.70328,37.925399
914,914,929931462,metro,Некрасовка,55.703683,37.924573
915,915,929932310,metro,улица Дмитриевского,55.710814,37.877554
916,916,929932634,metro,улица Дмитриевского,55.710847,37.878113
917,917,929932641,metro,улица Дмитриевского,55.710886,37.879491
918,918,930071451,metro,Филатов луг,55.601421,37.409191
919,919,930071455,metro,Филатов луг,55.600717,37.406981
920,920,930071460,metro,Прокшино,55.587048,37.433325
921,921,930071468,metro,Прокшино,55.58624,37.432091
922,922,930071478,metro,Ольховая,55.568309,37.459612
923,923,930071482,metro,Коммунарка,55.559825,37.470416
924,924,930071489,metro,Коммунарка,55.560132,37.469832
925,925,930071511,metro,Коммунарка,55.559688,37.468834
926,926,930071523,metro,Коммунарка,55.559439,37.468212
927,927,930238047,metro,Косино,55.702815,37.850991
928,928,930240593,metro,Косино,55.704281,37.850286
929,929,1032937413,metro,Спортивная,55.7239984,37.5655148
930,930,1032937415,metro,Кропоткинская,55.7450636,37.6016736
931,931,1032937417,metro,Комсомольская,55.7774812,37.6568976
932,932,1032937419,metro,Октябрьская,55.7294594,37.6109171
933,933,1032991449,metro,Юго-Восточная,55.7051263,37.8179072
934,934,1032991450,metro,Юго-Восточная,55.7057866,37.81782137
935,935,1032991451,metro,Юго-Восточная,55.7056321,37.81648563
936,936,1032991456,metro,Юго-Восточная,55.7058745,37.81682895
937,937,1032991458,metro,Окская,55.7187253,37.78048645
938,938,1032991459,metro,Окская,55.7190917,37.78106045
939,939,1032991460,metro,Окская,55.7194671,37.78131257
940,940,1032991461,metro,Окская,55.7186004,37.78217712
941,941,1032991462,metro,Стахановская,55.7274658,37.75292723
942,942,1032991463,metro,Стахановская,55.7271873,37.75149493
943,943,1032991511,metro,Нижегородская,55.732024,37.729302
944,944,1032991592,metro,Лефортово,55.7644639,37.70492863
945,945,1034720951,metro,Фонвизинская,55.82173,37.589056
946,946,1034721000,metro,Фонвизинская,55.823595,37.586074
947,947,1034721026,metro,Фонвизинская,55.824017,37.586546
948,948,1034721029,metro,Ховрино,55.8785425,37.4800019
949,949,1034721036,metro,Ховрино,55.8780027,37.4802943
950,950,1034721044,metro,Хорошёво,55.777711,37.506481
951,951,1034721055,metro,Хорошёвская,55.777926,37.520828
952,952,1034721184,metro,Шелепиха,55.756705,37.525967
953,953,1034752102,metro,Авиамоторная,55.7532463,37.71947796
954,954,1035316206,metro,Бутырская,55.812523,37.604347
955,955,1035316210,metro,Измайлово,55.788461,37.742729
956,956,1035316211,metro,Измайловская,55.78762,37.783228
957,957,1035316212,metro,Измайловская,55.787611,37.780152
958,958,1035316213,metro,Измайловская,55.7878,37.780143
959,959,1035316215,metro,Лихоборы,55.8470851,37.5534097
960,960,1035316216,metro,Лихоборы,55.848434,37.5518169
961,961,1035316217,metro,Ломоносовский проспект,55.706276,37.5154001
962,962,1035316218,metro,Маяковская,55.769445,37.597239
963,963,1035316219,metro,Международная,55.747889,37.533603
964,964,1035316220,metro,Международная,55.747474,37.534391
965,965,1035316221,metro,Международная,55.747751,37.535759
966,966,1035316222,metro,Международная,55.7487137,37.533334
967,967,1035316228,metro,Нижегородская,55.732786,37.730478
968,968,1035316232,metro,Раменки,55.698424,37.500945
969,969,1035316233,metro,Саларьево,55.621387,37.422748
970,970,1035316234,metro,Саларьево,55.621721,37.421949
971,971,1035316235,metro,Саларьево,55.621627,37.422603
972,972,1035316236,metro,Саларьево,55.621642,37.421745
973,973,1035316237,metro,Саларьево,55.62118,37.422426
974,974,1035316238,metro,Саларьево,55.621575,37.421498
975,975,1035316239,metro,Саларьево,55.621068,37.422276
976,976,1035316240,metro,Саларьево,55.621514,37.421235
977,977,1035316242,metro,Стахановская,55.7271873,37.75149493
978,978,1035316243,metro,Стрешнево,55.8121761,37.4860835
979,979,1035316244,metro,Стрешнево,55.8145411,37.4872291
980,980,1035316245,metro,Технопарк,55.694192,37.664576
981,981,1035316246,metro,Технопарк,55.694552,37.665751
982,982,1035316247,metro,Технопарк,55.694643,37.667103
983,983,1035316248,metro,Технопарк,55.694468,37.667081
984,984,1035316250,metro,Фонвизинская,55.823595,37.586074
985,985,1035316254,metro,Ховрино,55.8769,37.4816
986,986,1047572669,metro,Балтийская,55.82455,37.49516
987,987,1047573174,metro,Беговая,55.77326,37.54897
988,988,1047573572,metro,Боровское шоссе,55.6481824,37.3712129
989,989,1047574240,metro,Бутырская,55.814164,37.600916
990,990,1047574831,metro,Бутырская,55.812336,37.603875
991,991,1047576705,metro,Деловой центр,55.748201,37.538825
992,992,1047577033,metro,Деловой центр,55.748843,37.538761
993,993,1047577769,metro,Домодедовская,55.611412,37.717847
994,994,1047581058,metro,Домодедовская,55.6111175,37.716677
995,995,1047583491,metro,Кутузовская,55.7402238,37.533477
996,996,1047583839,metro,Ломоносовский проспект,55.706276,37.5154001
997,997,1047584021,metro,Международная,55.747889,37.533603
998,998,1047585953,metro,Мякинино,55.825916,37.386565
999,999,1047586011,metro,Отрадное,55.864361,37.6045907
1000,1000,1047586162,metro,Отрадное,55.8639387,37.6060552
1001,1001,1047586871,metro,Петровско-Разумовская,55.833272,37.572543
1002,1002,1048055808,metro,Печатники,55.692846,37.7283267
1003,1003,1048056549,metro,Соколиная Гора,55.7699209,37.7450907
1004,1004,1048056812,metro,Солнцево,55.6506675,37.3924585
1005,1005,1048057530,metro,Стрешнево,55.8121761,37.4860835
1006,1006,1048061984,metro,Нижегородская,55.731221,37.730364
1007,1007,1048062917,metro,Нижегородская,55.730876,37.730975
1008,1008,1048062921,metro,Нижегородская,55.73074,37.731592
1009,1009,1048091862,metro,Нижегородская,55.732877,37.730672
1010,1010,1048091868,metro,Нижегородская,55.733506,37.730855
1011,1011,1048314798,metro,Аннино,55.5837,37.59791
1012,1012,1056441570,metro,Марьино,55.6489065,37.7439623
1013,1013,1056492949,metro,Дубровка,55.711591,37.676646
